file	path	normalized_path	type	detail	sample
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_w_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_w_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float64"", ""finite_max"": 0.0, ""finite_mean"": 0.0, ""finite_min"": 0.0, ""finite_std"": 0.0, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center']	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center']	builtins.list	length=15	"[""array([-5.05733192e-02, -9.41723883e-02,  2.24814583e-02,  2.46528890e-02,\n  ..."", ""array([-0.00852688,  0.03798927,  0.00839608,  0.02193018,  0.05941961,\n     ..."", ""array([-0.01243847, -0.01831043, -0.0025426 , -0.00587049,  0.00168392,\n     ..."", ""array([ 9.07804519e-02,  3.97286601e-02, -5.28356880e-02, -3.47297974e-02,\n  ..."", ""array([-6.51420420e-03,  2.30475776e-02, -5.26188582e-04, -2.53687310e-03,\n  ..."", ""array([-3.29417852e-03,  7.02351052e-03, -6.41540904e-03, -1.16411550e-03,\n  ..."", ""array([ 0.02569871, -0.07932897,  0.00071865, -0.01234155, -0.04592976,\n     ..."", ""array([ 0.04894025,  0.11875039,  0.03452687,  0.09499063,  0.0883849 ,\n     ...""]"
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][0]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.4429641664028168, ""finite_mean"": 0.006843288894742727, ""finite_min"": -0.2716333568096161, ""finite_std"": 0.09600647538900375, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][1]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.2125491201877594, ""finite_mean"": 0.0002729138359427452, ""finite_min"": -0.2105926275253296, ""finite_std"": 0.062269434332847595, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][2]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.05265733227133751, ""finite_mean"": 0.0006751550827175379, ""finite_min"": -0.0836072787642479, ""finite_std"": 0.018775630742311478, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][3]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.29700955748558044, ""finite_mean"": 0.017892440780997276, ""finite_min"": -0.1450222283601761, ""finite_std"": 0.06857406347990036, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][4]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.09483451396226883, ""finite_mean"": -0.002438833937048912, ""finite_min"": -0.1301821917295456, ""finite_std"": 0.032565101981163025, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][5]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.031827349215745926, ""finite_mean"": -0.0009051365777850151, ""finite_min"": -0.03102976270020008, ""finite_std"": 0.00924751628190279, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][6]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.1538291573524475, ""finite_mean"": -0.0020767240785062313, ""finite_min"": -0.1632327437400818, ""finite_std"": 0.053295183926820755, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][7]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.2072710245847702, ""finite_mean"": -0.000593401025980711, ""finite_min"": -0.23621049523353577, ""finite_std"": 0.07749883830547333, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][8]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07776008546352386, ""finite_mean"": 0.00876673310995102, ""finite_min"": -0.06870993971824646, ""finite_std"": 0.029841888695955276, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][9]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.03152574971318245, ""finite_mean"": 0.00022360755247063935, ""finite_min"": -0.028077932074666023, ""finite_std"": 0.0082133449614048, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][10]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.0275143850594759, ""finite_mean"": 0.000551384873688221, ""finite_min"": -0.0311904139816761, ""finite_std"": 0.011263883672654629, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][11]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.07336249202489853, ""finite_mean"": 6.649683928117156e-05, ""finite_min"": -0.05474330484867096, ""finite_std"": 0.018055109307169914, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][12]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.02195192500948906, ""finite_mean"": -0.0003422415175009519, ""finite_min"": -0.020750494673848152, ""finite_std"": 0.0052149598486721516, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][13]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.03547736629843712, ""finite_mean"": -0.0006962110637687147, ""finite_min"": -0.03509802371263504, ""finite_std"": 0.011624803766608238, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['neighbor_m_message_vector_coming_from_center'][14]	root[<entry>][<idx>]['neighbor_m_message_vector_coming_from_center'][<idx>]	numpy.ndarray	"{""dtype"": ""float64"", ""finite_max"": 0.0, ""finite_mean"": 0.0, ""finite_min"": 0.0, ""finite_std"": 0.0, ""nan_count"": 0, ""ndim"": 1, ""shape"": [128], ""size"": 128}"	
S_921_full_feature_dict.pickle	root['120lA'][0]['center_mut_wild_energy']	root[<entry>][<idx>]['center_mut_wild_energy']	numpy.float64	-1.48326	
S_921_full_feature_dict.pickle	root['120lA'][0]['center_mut_max_energy']	root[<entry>][<idx>]['center_mut_max_energy']	numpy.float64	0.772234	
S_921_full_feature_dict.pickle	root['120lA'][0]['center_entropy']	root[<entry>][<idx>]['center_entropy']	numpy.float64	-2.3146	
S_921_full_feature_dict.pickle	root['120lA'][0]['weighted_neighbor_entropies']	root[<entry>][<idx>]['weighted_neighbor_entropies']	numpy.float32	np.float32(1.6568091)	
S_921_full_feature_dict.pickle	root['120lA'][0]['weighted_neighbor_energy_changes']	root[<entry>][<idx>]['weighted_neighbor_energy_changes']	numpy.float64	-4.57669	
S_921_full_feature_dict.pickle	root['120lA'][0]['backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_energy_changes']	numpy.float64	-5.10206	
S_921_full_feature_dict.pickle	root['120lA'][0]['V2_backward_weighted_neighbor_energy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_energy_changes']	numpy.float64	-6.27278	
S_921_full_feature_dict.pickle	root['120lA'][0]['weighted_neighbor_forward_KL']	root[<entry>][<idx>]['weighted_neighbor_forward_KL']	numpy.float32	np.float32(1.2680447)	
S_921_full_feature_dict.pickle	root['120lA'][0]['weighted_neighbor_backward_KL']	root[<entry>][<idx>]['weighted_neighbor_backward_KL']	numpy.float32	np.float32(1.2355585)	
S_921_full_feature_dict.pickle	root['120lA'][0]['backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['backward_weighted_neighbor_backward_KL']	numpy.float64	1.37739	
S_921_full_feature_dict.pickle	root['120lA'][0]['V2_backward_weighted_neighbor_backward_KL']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_backward_KL']	numpy.float64	1.69345	
S_921_full_feature_dict.pickle	root['120lA'][0]['weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['weighted_neighbor_entropy_changes']	numpy.float32	np.float32(-11.198175)	
S_921_full_feature_dict.pickle	root['120lA'][0]['backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['backward_weighted_neighbor_entropy_changes']	numpy.float64	-12.4837	
S_921_full_feature_dict.pickle	root['120lA'][0]['V2_backward_weighted_neighbor_entropy_changes']	root[<entry>][<idx>]['V2_backward_weighted_neighbor_entropy_changes']	numpy.float64	-15.3482	
S_921_full_feature_dict.pickle	root['120lA'][0]['center_neighbor_weight_check_m_w']	root[<entry>][<idx>]['center_neighbor_weight_check_m_w']	numpy.float64	10.6691	
S_921_full_feature_dict.pickle	root['120lA'][0]['center_neighbor_weight_check_w_m']	root[<entry>][<idx>]['center_neighbor_weight_check_w_m']	numpy.float64	25.4329	
S_921_full_feature_dict.pickle	root['120lA'][0]['wild_pssm']	root[<entry>][<idx>]['wild_pssm']	numpy.float64	0	
S_921_full_feature_dict.pickle	root['120lA'][0]['alternate_pssm']	root[<entry>][<idx>]['alternate_pssm']	numpy.float64	0	
S_921_full_feature_dict.pickle	root['122lA']	root[<entry>]	builtins.list	length=1	"[""{'mut': 'S73A', 'ddg': -0.4, 'log_prob': array([[[-5.018425  , -5.3900886 , -...""]"
S_921_full_feature_dict.pickle	root['122lA'][0]['mut']	root[<entry>][<idx>]['mut']	builtins.str	'S73A'	
S_921_full_feature_dict.pickle	root['122lA'][0]['ddg']	root[<entry>][<idx>]['ddg']	builtins.float	-0.4	
S_921_full_feature_dict.pickle	root['122lA'][0]['log_prob']	root[<entry>][<idx>]['log_prob']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.03678285703063011, ""finite_mean"": -4.417529582977295, ""finite_min"": -7.962422847747803, ""finite_std"": 1.4103460311889648, ""nan_count"": 0, ""ndim"": 3, ""shape"": [1, 162, 21], ""size"": 3402}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_15_attention_weights']	root[<entry>][<idx>]['top_15_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.9553722143173218, ""finite_mean"": 0.47269806265830994, ""finite_min"": 0.17921964824199677, ""finite_std"": 0.23209159076213837, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_10_attention_weights']	root[<entry>][<idx>]['top_10_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.9553722143173218, ""finite_mean"": 0.595229983329773, ""finite_min"": 0.3556731045246124, ""finite_std"": 0.1864037662744522, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_5_attention_weights']	root[<entry>][<idx>]['top_5_attention_weights']	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": 0.9553722143173218, ""finite_mean"": 0.7508247494697571, ""finite_min"": 0.6101922988891602, ""finite_std"": 0.12392985820770264, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_15_neighbor_indices']	root[<entry>][<idx>]['top_15_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 109.0, ""finite_mean"": 76.8, ""finite_min"": 3.0, ""finite_std"": 25.343506729206464, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_10_neighbor_indices']	root[<entry>][<idx>]['top_10_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 109.0, ""finite_mean"": 80.0, ""finite_min"": 68.0, ""finite_std"": 14.106735979665885, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_5_neighbor_indices']	root[<entry>][<idx>]['top_5_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 106.0, ""finite_mean"": 78.0, ""finite_min"": 68.0, ""finite_std"": 14.268847185389575, ""nan_count"": 0, ""ndim"": 1, ""shape"": [5], ""size"": 5}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_15_closest_neighbor_indices']	root[<entry>][<idx>]['top_15_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 103.0, ""finite_mean"": 77.86666666666666, ""finite_min"": 66.0, ""finite_std"": 12.263042943014682, ""nan_count"": 0, ""ndim"": 1, ""shape"": [15], ""size"": 15}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['top_10_closest_neighbor_indices']	root[<entry>][<idx>]['top_10_closest_neighbor_indices']	numpy.ndarray	"{""dtype"": ""int64"", ""finite_max"": 77.0, ""finite_mean"": 72.0, ""finite_min"": 67.0, ""finite_std"": 3.3166247903554, ""nan_count"": 0, ""ndim"": 1, ""shape"": [10], ""size"": 10}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob']	root[<entry>][<idx>]['w_n_log_prob']	builtins.list	length=15	"[""array([-3.0931401, -5.2198515, -0.795433 , -3.9301395, -5.2887926,\n       -4...."", ""array([-5.6604276 , -5.68597   , -5.5533066 , -5.6819186 , -5.7229476 ,\n     ..."", ""array([-2.7704983, -5.375154 , -3.123217 , -1.8706228, -4.49214  ,\n       -4...."", ""array([-1.5538692, -5.2746234, -2.7449589, -4.0753975, -5.18623  ,\n       -1...."", ""array([-1.9066732, -5.4165583, -2.311674 , -1.9429008, -4.3070297,\n       -3...."", ""array([-2.200313 , -5.3371763, -2.758294 , -2.5863726, -4.8381567,\n       -3...."", ""array([-1.9550968, -5.3803606, -2.7714834, -2.8625371, -5.065858 ,\n       -3...."", ""array([-5.0916734 , -5.0535636 , -5.107384  , -2.9172237 , -4.9988046 ,\n     ...""]"
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][0]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.795432984828949, ""finite_mean"": -4.151487827301025, ""finite_min"": -5.572233200073242, ""finite_std"": 1.3884897232055664, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][1]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.07409883290529251, ""finite_mean"": -5.37705659866333, ""finite_min"": -5.78077507019043, ""finite_std"": 1.1911342144012451, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][2]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.6252403259277344, ""finite_mean"": -3.629232883453369, ""finite_min"": -5.750555038452148, ""finite_std"": 1.1781648397445679, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][3]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.5538692474365234, ""finite_mean"": -4.132597923278809, ""finite_min"": -5.91512393951416, ""finite_std"": 1.454904317855835, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][4]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.9066731929779053, ""finite_mean"": -3.608959436416626, ""finite_min"": -5.6127119064331055, ""finite_std"": 1.1556488275527954, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][5]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.8261971473693848, ""finite_mean"": -3.6655404567718506, ""finite_min"": -5.603715419769287, ""finite_std"": 1.2197258472442627, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][6]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.869936466217041, ""finite_mean"": -3.8441829681396484, ""finite_min"": -5.680438995361328, ""finite_std"": 1.3551857471466064, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][7]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.904674232006073, ""finite_mean"": -4.204524993896484, ""finite_min"": -5.53893518447876, ""finite_std"": 1.2918694019317627, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][8]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.4148339331150055, ""finite_mean"": -4.831684112548828, ""finite_min"": -5.72475528717041, ""finite_std"": 1.3362736701965332, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][9]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.4680567979812622, ""finite_mean"": -4.0969953536987305, ""finite_min"": -5.798089981079102, ""finite_std"": 1.138706922531128, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][10]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.6256365776062012, ""finite_mean"": -3.701349973678589, ""finite_min"": -5.6842122077941895, ""finite_std"": 1.2106711864471436, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][11]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -1.7120511531829834, ""finite_mean"": -3.853423595428467, ""finite_min"": -5.51762580871582, ""finite_std"": 1.2812923192977905, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
S_921_full_feature_dict.pickle	root['122lA'][0]['w_n_log_prob'][12]	root[<entry>][<idx>]['w_n_log_prob'][<idx>]	numpy.ndarray	"{""dtype"": ""float32"", ""finite_max"": -0.7436901926994324, ""finite_mean"": -4.594982624053955, ""finite_min"": -5.605411529541016, ""finite_std"": 1.3869938850402832, ""nan_count"": 0, ""ndim"": 1, ""shape"": [21], ""size"": 21}"	
